Freq.	V(out)/V(n002)
2.27509743077203e+000	(1.07114207264009e+002dB,-8.61173484897447e+000°)
2.28034207200038e+000	(1.07113757826763e+002dB,-8.63128830048692e+000°)
2.28559880337539e+000	(1.07113306361837e+002dB,-8.65088479470925e+000°)
2.29086765276773e+000	(1.07112852860296e+002dB,-8.67052441720100e+000°)
2.29614864811232e+000	(1.07112397313166e+002dB,-8.69020725362898e+000°)
2.30144181740847e+000	(1.07111939711436e+002dB,-8.70993338976703e+000°)
2.30674718872003e+000	(1.07111480046058e+002dB,-8.72970291149563e+000°)
2.31206479017555e+000	(1.07111018307945e+002dB,-8.74951590480159e+000°)
2.31739464996844e+000	(1.07110554487972e+002dB,-8.76937245577771e+000°)
2.32273679635706e+000	(1.07110088576977e+002dB,-8.78927265062249e+000°)
2.32809125766496e+000	(1.07109620565758e+002dB,-8.80921657563970e+000°)
2.33345806228096e+000	(1.07109150445077e+002dB,-8.82920431723809e+000°)
2.33883723865931e+000	(1.07108678205655e+002dB,-8.84923596193103e+000°)
2.34422881531988e+000	(1.07108203838175e+002dB,-8.86931159633614e+000°)
2.34963282084826e+000	(1.07107727333282e+002dB,-8.88943130717495e+000°)
2.35504928389597e+000	(1.07107248681581e+002dB,-8.90959518127252e+000°)
2.36047823318053e+000	(1.07106767873637e+002dB,-8.92980330555706e+000°)
2.36591969748571e+000	(1.07106284899979e+002dB,-8.95005576705959e+000°)
2.37137370566161e+000	(1.07105799751092e+002dB,-8.97035265291353e+000°)
2.37684028662483e+000	(1.07105312417426e+002dB,-8.99069405035433e+000°)
2.38231946935864e+000	(1.07104822889388e+002dB,-9.01108004671909e+000°)
2.38781128291313e+000	(1.07104331157345e+002dB,-9.03151072944615e+000°)
2.39331575640534e+000	(1.07103837211628e+002dB,-9.05198618607471e+000°)
2.39883291901944e+000	(1.07103341042522e+002dB,-9.07250650424443e+000°)
2.40436280000689e+000	(1.07102842640277e+002dB,-9.09307177169502e+000°)
2.40990542868655e+000	(1.07102341995098e+002dB,-9.11368207626582e+000°)
2.41546083444489e+000	(1.07101839097153e+002dB,-9.13433750589538e+000°)
2.42102904673613e+000	(1.07101333936568e+002dB,-9.15503814862109e+000°)
2.42661009508237e+000	(1.07100826503427e+002dB,-9.17578409257871e+000°)
2.43220400907377e+000	(1.07100316787773e+002dB,-9.19657542600192e+000°)
2.43781081836870e+000	(1.07099804779611e+002dB,-9.21741223722197e+000°)
2.44343055269392e+000	(1.07099290468900e+002dB,-9.23829461466715e+000°)
2.44906324184470e+000	(1.07098773845562e+002dB,-9.25922264686239e+000°)
2.45470891568498e+000	(1.07098254899472e+002dB,-9.28019642242884e+000°)
2.46036760414758e+000	(1.07097733620469e+002dB,-9.30121603008335e+000°)
2.46603933723429e+000	(1.07097209998346e+002dB,-9.32228155863809e+000°)
2.47172414501608e+000	(1.07096684022856e+002dB,-9.34339309699999e+000°)
2.47742205763324e+000	(1.07096155683708e+002dB,-9.36455073417038e+000°)
2.48313310529552e+000	(1.07095624970570e+002dB,-9.38575455924443e+000°)
2.48885731828234e+000	(1.07095091873066e+002dB,-9.40700466141072e+000°)
2.49459472694290e+000	(1.07094556380781e+002dB,-9.42830112995075e+000°)
2.50034536169638e+000	(1.07094018483251e+002dB,-9.44964405423843e+000°)
2.50610925303206e+000	(1.07093478169975e+002dB,-9.47103352373961e+000°)
2.51188643150953e+000	(1.07092935430405e+002dB,-9.49246962801158e+000°)
2.51767692775880e+000	(1.07092390253951e+002dB,-9.51395245670255e+000°)
2.52348077248052e+000	(1.07091842629980e+002dB,-9.53548209955116e+000°)
2.52929799644609e+000	(1.07091292547814e+002dB,-9.55705864638595e+000°)
2.53512863049786e+000	(1.07090739996732e+002dB,-9.57868218712487e+000°)
2.54097270554925e+000	(1.07090184965970e+002dB,-9.60035281177470e+000°)
2.54683025258499e+000	(1.07089627444718e+002dB,-9.62207061043057e+000°)
2.55270130266119e+000	(1.07089067422123e+002dB,-9.64383567327542e+000°)
2.55858588690559e+000	(1.07088504887288e+002dB,-9.66564809057942e+000°)
2.56448403651766e+000	(1.07087939829270e+002dB,-9.68750795269948e+000°)
2.57039578276881e+000	(1.07087372237082e+002dB,-9.70941535007864e+000°)
2.57632115700252e+000	(1.07086802099692e+002dB,-9.73137037324557e+000°)
2.58226019063454e+000	(1.07086229406024e+002dB,-9.75337311281396e+000°)
2.58821291515304e+000	(1.07085654144955e+002dB,-9.77542365948199e+000°)
2.59417936211876e+000	(1.07085076305319e+002dB,-9.79752210403171e+000°)
2.60015956316522e+000	(1.07084495875902e+002dB,-9.81966853732849e+000°)
2.60615354999884e+000	(1.07083912845445e+002dB,-9.84186305032046e+000°)
2.61216135439915e+000	(1.07083327202645e+002dB,-9.86410573403788e+000°)
2.61818300821893e+000	(1.07082738936150e+002dB,-9.88639667959251e+000°)
2.62421854338439e+000	(1.07082148034566e+002dB,-9.90873597817713e+000°)
2.63026799189533e+000	(1.07081554486448e+002dB,-9.93112372106478e+000°)
2.63633138582532e+000	(1.07080958280308e+002dB,-9.95355999960827e+000°)
2.64240875732189e+000	(1.07080359404609e+002dB,-9.97604490523947e+000°)
2.64850013860664e+000	(1.07079757847770e+002dB,-9.99857852946875e+000°)
2.65460556197548e+000	(1.07079153598161e+002dB,-1.00211609638843e+001°)
2.66072505979875e+000	(1.07078546644104e+002dB,-1.00437923001515e+001°)
2.66685866452142e+000	(1.07077936973877e+002dB,-1.00664726300124e+001°)
2.67300640866325e+000	(1.07077324575708e+002dB,-1.00892020452848e+001°)
2.67916832481897e+000	(1.07076709437778e+002dB,-1.01119806378618e+001°)
2.68534444565845e+000	(1.07076091548221e+002dB,-1.01348084997112e+001°)
2.69153480392686e+000	(1.07075470895122e+002dB,-1.01576857228745e+001°)
2.69773943244486e+000	(1.07074847466518e+002dB,-1.01806123994667e+001°)
2.70395836410878e+000	(1.07074221250400e+002dB,-1.02035886216753e+001°)
2.71019163189078e+000	(1.07073592234707e+002dB,-1.02266144817595e+001°)
2.71643926883902e+000	(1.07072960407333e+002dB,-1.02496900720499e+001°)
2.72270130807785e+000	(1.07072325756120e+002dB,-1.02728154849474e+001°)
2.72897778280798e+000	(1.07071688268864e+002dB,-1.02959908129230e+001°)
2.73526872630665e+000	(1.07071047933310e+002dB,-1.03192161485164e+001°)
2.74157417192782e+000	(1.07070404737155e+002dB,-1.03424915843358e+001°)
2.74789415310234e+000	(1.07069758668046e+002dB,-1.03658172130571e+001°)
2.75422870333811e+000	(1.07069109713580e+002dB,-1.03891931274231e+001°)
2.76057785622028e+000	(1.07068457861306e+002dB,-1.04126194202425e+001°)
2.76694164541145e+000	(1.07067803098722e+002dB,-1.04360961843898e+001°)
2.77332010465178e+000	(1.07067145413276e+002dB,-1.04596235128039e+001°)
2.77971326775923e+000	(1.07066484792365e+002dB,-1.04832014984876e+001°)
2.78612116862971e+000	(1.07065821223338e+002dB,-1.05068302345070e+001°)
2.79254384123727e+000	(1.07065154693491e+002dB,-1.05305098139905e+001°)
2.79898131963430e+000	(1.07064485190070e+002dB,-1.05542403301279e+001°)
2.80543363795165e+000	(1.07063812700272e+002dB,-1.05780218761702e+001°)
2.81190083039888e+000	(1.07063137211240e+002dB,-1.06018545454280e+001°)
2.81838293126439e+000	(1.07062458710068e+002dB,-1.06257384312713e+001°)
2.82487997491564e+000	(1.07061777183798e+002dB,-1.06496736271286e+001°)
2.83139199579931e+000	(1.07061092619420e+002dB,-1.06736602264860e+001°)
2.83791902844149e+000	(1.07060405003874e+002dB,-1.06976983228861e+001°)
2.84446110744785e+000	(1.07059714324046e+002dB,-1.07217880099277e+001°)
2.85101826750384e+000	(1.07059020566770e+002dB,-1.07459293812648e+001°)
2.85759054337488e+000	(1.07058323718831e+002dB,-1.07701225306054e+001°)
2.86417796990651e+000	(1.07057623766957e+002dB,-1.07943675517111e+001°)
2.87078058202462e+000	(1.07056920697828e+002dB,-1.08186645383961e+001°)
2.87739841473560e+000	(1.07056214498067e+002dB,-1.08430135845262e+001°)
2.88403150312654e+000	(1.07055505154249e+002dB,-1.08674147840183e+001°)
2.89067988236541e+000	(1.07054792652891e+002dB,-1.08918682308389e+001°)
2.89734358770125e+000	(1.07054076980460e+002dB,-1.09163740190040e+001°)
2.90402265446438e+000	(1.07053358123369e+002dB,-1.09409322425774e+001°)
2.91071711806654e+000	(1.07052636067977e+002dB,-1.09655429956706e+001°)
2.91742701400110e+000	(1.07051910800589e+002dB,-1.09902063724411e+001°)
2.92415237784327e+000	(1.07051182307458e+002dB,-1.10149224670921e+001°)
2.93089324525025e+000	(1.07050450574780e+002dB,-1.10396913738715e+001°)
2.93764965196146e+000	(1.07049715588700e+002dB,-1.10645131870706e+001°)
2.94442163379869e+000	(1.07048977335306e+002dB,-1.10893880010235e+001°)
2.95120922666631e+000	(1.07048235800633e+002dB,-1.11143159101061e+001°)
2.95801246655147e+000	(1.07047490970661e+002dB,-1.11392970087349e+001°)
2.96483138952427e+000	(1.07046742831314e+002dB,-1.11643313913666e+001°)
2.97166603173795e+000	(1.07045991368463e+002dB,-1.11894191524964e+001°)
2.97851642942912e+000	(1.07045236567922e+002dB,-1.12145603866578e+001°)
2.98538261891789e+000	(1.07044478415451e+002dB,-1.12397551884211e+001°)
2.99226463660812e+000	(1.07043716896752e+002dB,-1.12650036523923e+001°)
2.99916251898758e+000	(1.07042951997475e+002dB,-1.12903058732126e+001°)
3.00607630262816e+000	(1.07042183703211e+002dB,-1.13156619455572e+001°)
3.01300602418605e+000	(1.07041411999496e+002dB,-1.13410719641340e+001°)
3.01995172040194e+000	(1.07040636871809e+002dB,-1.13665360236830e+001°)
3.02691342810123e+000	(1.07039858305575e+002dB,-1.13920542189750e+001°)
3.03389118419420e+000	(1.07039076286160e+002dB,-1.14176266448106e+001°)
3.04088502567620e+000	(1.07038290798873e+002dB,-1.14432533960195e+001°)
3.04789498962791e+000	(1.07037501828969e+002dB,-1.14689345674587e+001°)
3.05492111321544e+000	(1.07036709361642e+002dB,-1.14946702540122e+001°)
3.06196343369060e+000	(1.07035913382032e+002dB,-1.15204605505895e+001°)
3.06902198839108e+000	(1.07035113875219e+002dB,-1.15463055521247e+001°)
3.07609681474063e+000	(1.07034310826228e+002dB,-1.15722053535754e+001°)
3.08318795024928e+000	(1.07033504220024e+002dB,-1.15981600499215e+001°)
3.09029543251351e+000	(1.07032694041514e+002dB,-1.16241697361642e+001°)
3.09741929921650e+000	(1.07031880275550e+002dB,-1.16502345073248e+001°)
3.10455958812828e+000	(1.07031062906921e+002dB,-1.16763544584437e+001°)
3.11171633710594e+000	(1.07030241920362e+002dB,-1.17025296845792e+001°)
3.11888958409386e+000	(1.07029417300546e+002dB,-1.17287602808064e+001°)
3.12607936712388e+000	(1.07028589032089e+002dB,-1.17550463422159e+001°)
3.13328572431551e+000	(1.07027757099547e+002dB,-1.17813879639130e+001°)
3.14050869387614e+000	(1.07026921487419e+002dB,-1.18077852410162e+001°)
3.14774831410124e+000	(1.07026082180140e+002dB,-1.18342382686562e+001°)
3.15500462337455e+000	(1.07025239162091e+002dB,-1.18607471419745e+001°)
3.16227766016830e+000	(1.07024392417591e+002dB,-1.18873119561227e+001°)
3.16956746304341e+000	(1.07023541930897e+002dB,-1.19139328062607e+001°)
3.17687407064969e+000	(1.07022687686210e+002dB,-1.19406097875559e+001°)
3.18419752172604e+000	(1.07021829667667e+002dB,-1.19673429951820e+001°)
3.19153785510068e+000	(1.07020967859348e+002dB,-1.19941325243175e+001°)
3.19889510969132e+000	(1.07020102245270e+002dB,-1.20209784701446e+001°)
3.20626932450538e+000	(1.07019232809390e+002dB,-1.20478809278481e+001°)
3.21366053864023e+000	(1.07018359535606e+002dB,-1.20748399926140e+001°)
3.22106879128335e+000	(1.07017482407751e+002dB,-1.21018557596282e+001°)
3.22849412171255e+000	(1.07016601409601e+002dB,-1.21289283240755e+001°)
3.23593656929620e+000	(1.07015716524868e+002dB,-1.21560577811379e+001°)
3.24339617349341e+000	(1.07014827737202e+002dB,-1.21832442259937e+001°)
3.25087297385426e+000	(1.07013935030194e+002dB,-1.22104877538161e+001°)
3.25836701002000e+000	(1.07013038387371e+002dB,-1.22377884597717e+001°)
3.26587832172327e+000	(1.07012137792199e+002dB,-1.22651464390194e+001°)
3.27340694878830e+000	(1.07011233228080e+002dB,-1.22925617867092e+001°)
3.28095293113110e+000	(1.07010324678355e+002dB,-1.23200345979804e+001°)
3.28851630875974e+000	(1.07009412126304e+002dB,-1.23475649679607e+001°)
3.29609712177449e+000	(1.07008495555140e+002dB,-1.23751529917649e+001°)
3.30369541036806e+000	(1.07007574948017e+002dB,-1.24027987644929e+001°)
3.31131121482582e+000	(1.07006650288024e+002dB,-1.24305023812291e+001°)
3.31894457552601e+000	(1.07005721558188e+002dB,-1.24582639370407e+001°)
3.32659553293996e+000	(1.07004788741470e+002dB,-1.24860835269762e+001°)
3.33426412763226e+000	(1.07003851820771e+002dB,-1.25139612460641e+001°)
3.34195040026105e+000	(1.07002910778926e+002dB,-1.25418971893117e+001°)
3.34965439157819e+000	(1.07001965598706e+002dB,-1.25698914517032e+001°)
3.35737614242946e+000	(1.07001016262819e+002dB,-1.25979441281988e+001°)
3.36511569375482e+000	(1.07000062753907e+002dB,-1.26260553137329e+001°)
3.37287308658860e+000	(1.06999105054550e+002dB,-1.26542251032130e+001°)
3.38064836205972e+000	(1.06998143147261e+002dB,-1.26824535915178e+001°)
3.38844156139193e+000	(1.06997177014489e+002dB,-1.27107408734961e+001°)
3.39625272590399e+000	(1.06996206638620e+002dB,-1.27390870439650e+001°)
3.40408189700991e+000	(1.06995232001972e+002dB,-1.27674921977090e+001°)
3.41192911621919e+000	(1.06994253086799e+002dB,-1.27959564294777e+001°)
3.41979442513699e+000	(1.06993269875290e+002dB,-1.28244798339850e+001°)
3.42767786546441e+000	(1.06992282349567e+002dB,-1.28530625059072e+001°)
3.43557947899865e+000	(1.06991290491688e+002dB,-1.28817045398815e+001°)
3.44349930763329e+000	(1.06990294283644e+002dB,-1.29104060305047e+001°)
3.45143739335847e+000	(1.06989293707359e+002dB,-1.29391670723315e+001°)
3.45939377826112e+000	(1.06988288744694e+002dB,-1.29679877598727e+001°)
3.46736850452522e+000	(1.06987279377439e+002dB,-1.29968681875942e+001°)
3.47536161443196e+000	(1.06986265587320e+002dB,-1.30258084499149e+001°)
3.48337315036002e+000	(1.06985247355998e+002dB,-1.30548086412053e+001°)
3.49140315478576e+000	(1.06984224665062e+002dB,-1.30838688557861e+001°)
3.49945167028347e+000	(1.06983197496040e+002dB,-1.31129891879264e+001°)
3.50751873952558e+000	(1.06982165830387e+002dB,-1.31421697318419e+001°)
3.51560440528288e+000	(1.06981129649495e+002dB,-1.31714105816937e+001°)
3.52370871042477e+000	(1.06980088934685e+002dB,-1.32007118315864e+001°)
3.53183169791947e+000	(1.06979043667214e+002dB,-1.32300735755664e+001°)
3.53997341083425e+000	(1.06977993828267e+002dB,-1.32594959076204e+001°)
3.54813389233565e+000	(1.06976939398963e+002dB,-1.32889789216737e+001°)
3.55631318568975e+000	(1.06975880360354e+002dB,-1.33185227115886e+001°)
3.56451133426234e+000	(1.06974816693422e+002dB,-1.33481273711622e+001°)
3.57272838151919e+000	(1.06973748379079e+002dB,-1.33777929941257e+001°)
3.58096437102626e+000	(1.06972675398172e+002dB,-1.34075196741416e+001°)
3.58921934644995e+000	(1.06971597731475e+002dB,-1.34373075048027e+001°)
3.59749335155732e+000	(1.06970515359697e+002dB,-1.34671565796301e+001°)
3.60578643021632e+000	(1.06969428263475e+002dB,-1.34970669920716e+001°)
3.61409862639603e+000	(1.06968336423377e+002dB,-1.35270388354997e+001°)
3.62242998416688e+000	(1.06967239819903e+002dB,-1.35570722032101e+001°)
3.63078054770091e+000	(1.06966138433481e+002dB,-1.35871671884197e+001°)
3.63915036127196e+000	(1.06965032244472e+002dB,-1.36173238842650e+001°)
3.64753946925597e+000	(1.06963921233164e+002dB,-1.36475423838003e+001°)
3.65594791613114e+000	(1.06962805379777e+002dB,-1.36778227799958e+001°)
3.66437574647823e+000	(1.06961684664461e+002dB,-1.37081651657356e+001°)
3.67282300498074e+000	(1.06960559067292e+002dB,-1.37385696338163e+001°)
3.68128973642521e+000	(1.06959428568281e+002dB,-1.37690362769449e+001°)
3.68977598570139e+000	(1.06958293147363e+002dB,-1.37995651877370e+001°)
3.69828179780255e+000	(1.06957152784405e+002dB,-1.38301564587148e+001°)
3.70680721782565e+000	(1.06956007459202e+002dB,-1.38608101823055e+001°)
3.71535229097161e+000	(1.06954857151479e+002dB,-1.38915264508393e+001°)
3.72391706254557e+000	(1.06953701840887e+002dB,-1.39223053565471e+001°)
3.73250157795709e+000	(1.06952541507009e+002dB,-1.39531469915596e+001°)
3.74110588272042e+000	(1.06951376129353e+002dB,-1.39840514479041e+001°)
3.74973002245472e+000	(1.06950205687357e+002dB,-1.40150188175037e+001°)
3.75837404288433e+000	(1.06949030160387e+002dB,-1.40460491921745e+001°)
3.76703798983897e+000	(1.06947849527737e+002dB,-1.40771426636245e+001°)
3.77572190925405e+000	(1.06946663768627e+002dB,-1.41082993234506e+001°)
3.78442584717082e+000	(1.06945472862206e+002dB,-1.41395192631376e+001°)
3.79314984973670e+000	(1.06944276787552e+002dB,-1.41708025740556e+001°)
3.80189396320550e+000	(1.06943075523666e+002dB,-1.42021493474584e+001°)
3.81065823393761e+000	(1.06941869049481e+002dB,-1.42335596744811e+001°)
3.81944270840035e+000	(1.06940657343854e+002dB,-1.42650336461383e+001°)
3.82824743316811e+000	(1.06939440385570e+002dB,-1.42965713533221e+001°)
3.83707245492267e+000	(1.06938218153339e+002dB,-1.43281728868001e+001°)
3.84591782045342e+000	(1.06936990625800e+002dB,-1.43598383372131e+001°)
3.85478357665760e+000	(1.06935757781518e+002dB,-1.43915677950732e+001°)
3.86366977054057e+000	(1.06934519598983e+002dB,-1.44233613507617e+001°)
3.87257644921605e+000	(1.06933276056611e+002dB,-1.44552190945271e+001°)
3.88150365990636e+000	(1.06932027132746e+002dB,-1.44871411164829e+001°)
3.89045144994269e+000	(1.06930772805656e+002dB,-1.45191275066053e+001°)
3.89941986676531e+000	(1.06929513053536e+002dB,-1.45511783547316e+001°)
3.90840895792390e+000	(1.06928247854505e+002dB,-1.45832937505575e+001°)
3.91741877107771e+000	(1.06926977186611e+002dB,-1.46154737836353e+001°)
3.92644935399588e+000	(1.06925701027822e+002dB,-1.46477185433715e+001°)
3.93550075455765e+000	(1.06924419356036e+002dB,-1.46800281190250e+001°)
3.94457302075266e+000	(1.06923132149074e+002dB,-1.47124025997044e+001°)
3.95366620068116e+000	(1.06921839384681e+002dB,-1.47448420743663e+001°)
3.96278034255427e+000	(1.06920541040530e+002dB,-1.47773466318128e+001°)
3.97191549469428e+000	(1.06919237094214e+002dB,-1.48099163606893e+001°)
3.98107170553485e+000	(1.06917927523255e+002dB,-1.48425513494825e+001°)
3.99024902362130e+000	(1.06916612305096e+002dB,-1.48752516865177e+001°)
3.99944749761085e+000	(1.06915291417108e+002dB,-1.49080174599570e+001°)
4.00866717627290e+000	(1.06913964836582e+002dB,-1.49408487577970e+001°)
4.01790810848927e+000	(1.06912632540737e+002dB,-1.49737456678662e+001°)
4.02717034325446e+000	(1.06911294506712e+002dB,-1.50067082778228e+001°)
4.03645392967592e+000	(1.06909950711574e+002dB,-1.50397366751528e+001°)
4.04575891697430e+000	(1.06908601132309e+002dB,-1.50728309471671e+001°)
4.05508535448371e+000	(1.06907245745831e+002dB,-1.51059911809996e+001°)
4.06443329165200e+000	(1.06905884528975e+002dB,-1.51392174636046e+001°)
4.07380277804100e+000	(1.06904517458499e+002dB,-1.51725098817548e+001°)
4.08319386332679e+000	(1.06903144511086e+002dB,-1.52058685220384e+001°)
4.09260659729998e+000	(1.06901765663341e+002dB,-1.52392934708572e+001°)
4.10204102986594e+000	(1.06900380891791e+002dB,-1.52727848144240e+001°)
4.11149721104509e+000	(1.06898990172887e+002dB,-1.53063426387602e+001°)
4.12097519097317e+000	(1.06897593483004e+002dB,-1.53399670296936e+001°)
4.13047501990148e+000	(1.06896190798437e+002dB,-1.53736580728555e+001°)
